date;quantity;fk_place;fk_type;flag
2020/02/26 00:00:00.000;76;5032;1;deleted
2020/02/27 00:00:00.000;76;5032;1;deleted
2020/02/28 00:00:00.000;76;5032;1;deleted
2020/02/29 00:00:00.000;76;5032;1;deleted
2020/03/01 00:00:00.000;76;5032;1;deleted
2020/03/02 00:00:00.000;76;5032;1;deleted
2020/03/03 00:00:00.000;76;5032;1;deleted
2020/03/04 00:00:00.000;76;5032;1;deleted
2020/03/05 00:00:00.000;76;5032;1;deleted
2020/03/06 00:00:00.000;76;5032;1;deleted
2020/03/07 00:00:00.000;76;5032;1;deleted
2020/03/08 00:00:00.000;76;5032;1;deleted
2020/03/09 00:00:00.000;76;5032;1;deleted
2020/03/10 00:00:00.000;76;5032;1;deleted
2020/03/11 00:00:00.000;76;5032;1;deleted
2020/03/12 00:00:00.000;76;5032;1;deleted
2020/03/13 00:00:00.000;76;5032;1;deleted
2020/03/14 00:00:00.000;76;5032;1;deleted
2020/03/15 00:00:00.000;76;5032;1;deleted
2020/03/16 00:00:00.000;76;5032;1;deleted
2020/03/17 00:00:00.000;76;5032;1;deleted
2020/03/18 00:00:00.000;76;5032;1;deleted
2020/03/19 00:00:00.000;76;5032;1;deleted
2020/03/20 00:00:00.000;76;5032;1;deleted
2020/03/21 00:00:00.000;76;5032;1;deleted
2020/03/22 00:00:00.000;76;5032;1;deleted
2020/03/23 00:00:00.000;76;5032;1;deleted
2020/03/24 00:00:00.000;76;5032;1;deleted
2020/03/25 00:00:00.000;76;5032;1;deleted
2020/03/26 00:00:00.000;76;5032;1;deleted
2020/03/27 00:00:00.000;76;5032;1;deleted
2020/03/28 00:00:00.000;76;5032;1;deleted
2020/03/29 00:00:00.000;76;5032;1;deleted
2020/03/30 00:00:00.000;76;5032;1;deleted
2020/03/31 00:00:00.000;76;5032;1;deleted
2020/04/01 00:00:00.000;76;5032;1;deleted
2020/04/02 00:00:00.000;76;5032;1;deleted
2020/04/03 00:00:00.000;76;5032;1;deleted
2020/04/04 00:00:00.000;76;5032;1;deleted
2020/04/05 00:00:00.000;76;5032;1;deleted
2020/04/06 00:00:00.000;76;5032;1;deleted
2020/04/07 00:00:00.000;76;5032;1;deleted
2020/04/08 00:00:00.000;76;5032;1;deleted
2020/04/09 00:00:00.000;76;5032;1;deleted
2020/04/10 00:00:00.000;76;5032;1;deleted
2020/04/11 00:00:00.000;76;5032;1;deleted
2020/04/12 00:00:00.000;76;5032;1;deleted
2020/04/13 00:00:00.000;76;5032;1;deleted
2020/04/14 00:00:00.000;76;5032;1;deleted
2020/04/15 00:00:00.000;76;5032;1;deleted
2020/04/16 00:00:00.000;76;5032;1;deleted
2020/04/17 00:00:00.000;76;5032;1;deleted
2020/04/18 00:00:00.000;76;5032;1;deleted
2020/04/19 00:00:00.000;76;5032;1;deleted
2020/04/20 00:00:00.000;76;5032;1;deleted
2020/04/21 00:00:00.000;76;5032;1;deleted
2020/04/22 00:00:00.000;76;5032;1;deleted
2020/04/23 00:00:00.000;76;5032;1;deleted
2020/04/24 00:00:00.000;76;5032;1;deleted
2020/04/25 00:00:00.000;76;5032;1;deleted
2020/04/26 00:00:00.000;76;5032;1;deleted
2020/04/27 00:00:00.000;76;5032;1;deleted
2020/04/28 00:00:00.000;76;5032;1;deleted
2020/04/29 00:00:00.000;76;5032;1;deleted
2020/04/30 00:00:00.000;76;5032;1;deleted
2020/05/01 00:00:00.000;76;5032;1;deleted
2020/05/02 00:00:00.000;76;5032;1;deleted
2020/05/03 00:00:00.000;76;5032;1;deleted
2020/05/04 00:00:00.000;76;5032;1;deleted
2020/05/05 00:00:00.000;76;5032;1;deleted
2020/05/06 00:00:00.000;76;5032;1;deleted
2020/05/07 00:00:00.000;76;5032;1;deleted
2020/05/08 00:00:00.000;76;5032;1;deleted
2020/05/09 00:00:00.000;76;5032;1;deleted
2020/05/10 00:00:00.000;76;5032;1;deleted
2020/05/11 00:00:00.000;76;5032;1;deleted
2020/05/12 00:00:00.000;76;5032;1;deleted
2020/05/13 00:00:00.000;76;5032;1;deleted
2020/05/14 00:00:00.000;76;5032;1;deleted
2020/05/15 00:00:00.000;76;5032;1;deleted
2020/05/16 00:00:00.000;76;5032;1;deleted
2020/05/17 00:00:00.000;76;5032;1;deleted
2020/05/18 00:00:00.000;76;5032;1;deleted
2020/05/19 00:00:00.000;76;5032;1;deleted
2020/05/20 00:00:00.000;76;5032;1;deleted
2020/05/21 00:00:00.000;76;5032;1;deleted
2020/05/22 00:00:00.000;76;5032;1;deleted
2020/05/23 00:00:00.000;76;5032;1;deleted
2020/05/24 00:00:00.000;76;5032;1;deleted
2020/05/25 00:00:00.000;76;5032;1;deleted
2020/05/26 00:00:00.000;76;5032;1;deleted
2020/05/27 00:00:00.000;76;5032;1;deleted
2020/05/28 00:00:00.000;76;5032;1;deleted
2020/05/29 00:00:00.000;76;5032;1;deleted
2020/05/30 00:00:00.000;76;5032;1;deleted
2020/05/31 00:00:00.000;76;5032;1;deleted
2020/06/01 00:00:00.000;76;5032;1;deleted
2020/06/02 00:00:00.000;76;5032;1;deleted
2020/06/03 00:00:00.000;76;5032;1;deleted
2020/06/04 00:00:00.000;76;5032;1;deleted
2020/01/22 00:00:00.000;0;5032;2;deleted
2020/01/23 00:00:00.000;0;5032;2;deleted
2020/01/24 00:00:00.000;0;5032;2;deleted
2020/01/25 00:00:00.000;0;5032;2;deleted
2020/01/26 00:00:00.000;0;5032;2;deleted
2020/01/27 00:00:00.000;0;5032;2;deleted
2020/01/28 00:00:00.000;0;5032;2;deleted
2020/01/29 00:00:00.000;0;5032;2;deleted
2020/01/30 00:00:00.000;0;5032;2;deleted
2020/01/31 00:00:00.000;0;5032;2;deleted
2020/02/01 00:00:00.000;0;5032;2;deleted
2020/02/02 00:00:00.000;0;5032;2;deleted
2020/02/03 00:00:00.000;0;5032;2;deleted
2020/02/04 00:00:00.000;0;5032;2;deleted
2020/02/05 00:00:00.000;0;5032;2;deleted
2020/02/06 00:00:00.000;0;5032;2;deleted
2020/02/07 00:00:00.000;0;5032;2;deleted
2020/02/08 00:00:00.000;0;5032;2;deleted
2020/02/09 00:00:00.000;0;5032;2;deleted
2020/02/10 00:00:00.000;0;5032;2;deleted
2020/02/11 00:00:00.000;0;5032;2;deleted
2020/02/12 00:00:00.000;0;5032;2;deleted
2020/02/13 00:00:00.000;1;5032;2;deleted
2020/02/14 00:00:00.000;1;5032;2;deleted
2020/02/15 00:00:00.000;1;5032;2;deleted
2020/02/16 00:00:00.000;1;5032;2;deleted
2020/02/17 00:00:00.000;1;5032;2;deleted
2020/02/18 00:00:00.000;1;5032;2;deleted
2020/02/19 00:00:00.000;1;5032;2;deleted
2020/02/20 00:00:00.000;1;5032;2;deleted
2020/02/21 00:00:00.000;1;5032;2;deleted
2020/02/22 00:00:00.000;2;5032;2;deleted
2020/02/23 00:00:00.000;2;5032;2;deleted
2020/02/24 00:00:00.000;2;5032;2;deleted
2020/02/25 00:00:00.000;2;5032;2;deleted
2020/02/26 00:00:00.000;2;5032;2;deleted
2020/02/27 00:00:00.000;2;5032;2;deleted
2020/02/28 00:00:00.000;3;5032;2;deleted
2020/02/29 00:00:00.000;3;5032;2;deleted
2020/03/01 00:00:00.000;3;5032;2;deleted
2020/03/02 00:00:00.000;3;5032;2;deleted
2020/03/03 00:00:00.000;3;5032;2;deleted
2020/03/04 00:00:00.000;3;5032;2;deleted
2020/03/05 00:00:00.000;3;5032;2;deleted
2020/03/06 00:00:00.000;3;5032;2;deleted
2020/03/07 00:00:00.000;3;5032;2;deleted
2020/03/08 00:00:00.000;3;5032;2;deleted
2020/03/09 00:00:00.000;3;5032;2;deleted
2020/03/10 00:00:00.000;3;5032;2;deleted
2020/03/11 00:00:00.000;3;5032;2;deleted
2020/03/12 00:00:00.000;3;5032;2;deleted
2020/03/13 00:00:00.000;3;5032;2;deleted
2020/03/14 00:00:00.000;3;5032;2;deleted
2020/03/15 00:00:00.000;3;5032;2;deleted
2020/03/16 00:00:00.000;3;5032;2;deleted
2020/03/17 00:00:00.000;3;5032;2;deleted
2020/03/18 00:00:00.000;3;5032;2;deleted
2020/03/19 00:00:00.000;3;5032;2;deleted
2020/03/20 00:00:00.000;3;5032;2;deleted
2020/03/21 00:00:00.000;3;5032;2;deleted
2020/03/22 00:00:00.000;3;5032;2;deleted
2020/03/23 00:00:00.000;3;5032;2;deleted
2020/03/24 00:00:00.000;3;5032;2;deleted
2020/03/25 00:00:00.000;3;5032;2;deleted
2020/03/26 00:00:00.000;3;5032;2;deleted
2020/03/27 00:00:00.000;3;5032;2;deleted
2020/03/28 00:00:00.000;3;5032;2;deleted
2020/03/29 00:00:00.000;3;5032;2;deleted
2020/03/30 00:00:00.000;3;5032;2;deleted
2020/03/31 00:00:00.000;3;5032;2;deleted
2020/04/01 00:00:00.000;3;5032;2;deleted
2020/04/02 00:00:00.000;3;5032;2;deleted
2020/04/03 00:00:00.000;3;5032;2;deleted
2020/04/04 00:00:00.000;3;5032;2;deleted
2020/04/05 00:00:00.000;3;5032;2;deleted
2020/04/06 00:00:00.000;3;5032;2;deleted
2020/04/07 00:00:00.000;3;5032;2;deleted
2020/04/08 00:00:00.000;3;5032;2;deleted
2020/04/09 00:00:00.000;3;5032;2;deleted
2020/04/10 00:00:00.000;3;5032;2;deleted
2020/04/11 00:00:00.000;3;5032;2;deleted
2020/04/12 00:00:00.000;3;5032;2;deleted
2020/04/13 00:00:00.000;3;5032;2;deleted
2020/04/14 00:00:00.000;3;5032;2;deleted
2020/04/15 00:00:00.000;3;5032;2;deleted
2020/04/16 00:00:00.000;3;5032;2;deleted
2020/04/17 00:00:00.000;3;5032;2;deleted
2020/04/18 00:00:00.000;3;5032;2;deleted
2020/04/19 00:00:00.000;3;5032;2;deleted
2020/04/20 00:00:00.000;3;5032;2;deleted
2020/04/21 00:00:00.000;3;5032;2;deleted
2020/04/22 00:00:00.000;3;5032;2;deleted
2020/04/23 00:00:00.000;3;5032;2;deleted
2020/04/24 00:00:00.000;3;5032;2;deleted
2020/04/25 00:00:00.000;3;5032;2;deleted
2020/04/26 00:00:00.000;3;5032;2;deleted
2020/04/27 00:00:00.000;3;5032;2;deleted
2020/04/28 00:00:00.000;3;5032;2;deleted
2020/04/29 00:00:00.000;3;5032;2;deleted
2020/04/30 00:00:00.000;3;5032;2;deleted
2020/05/01 00:00:00.000;3;5032;2;deleted
2020/05/02 00:00:00.000;3;5032;2;deleted
2020/05/03 00:00:00.000;3;5032;2;deleted
2020/05/04 00:00:00.000;3;5032;2;deleted
2020/05/05 00:00:00.000;3;5032;2;deleted
2020/05/06 00:00:00.000;3;5032;2;deleted
2020/05/07 00:00:00.000;3;5032;2;deleted
2020/05/08 00:00:00.000;3;5032;2;deleted
2020/05/09 00:00:00.000;3;5032;2;deleted
2020/05/10 00:00:00.000;3;5032;2;deleted
2020/05/11 00:00:00.000;3;5032;2;deleted
2020/05/12 00:00:00.000;3;5032;2;deleted
2020/05/13 00:00:00.000;3;5032;2;deleted
2020/05/14 00:00:00.000;3;5032;2;deleted
2020/05/15 00:00:00.000;3;5032;2;deleted
2020/05/16 00:00:00.000;3;5032;2;deleted
2020/05/17 00:00:00.000;3;5032;2;deleted
2020/05/18 00:00:00.000;3;5032;2;deleted
2020/05/19 00:00:00.000;3;5032;2;deleted
2020/05/20 00:00:00.000;3;5032;2;deleted
2020/05/21 00:00:00.000;3;5032;2;deleted
2020/05/22 00:00:00.000;3;5032;2;deleted
2020/05/23 00:00:00.000;3;5032;2;deleted
2020/05/24 00:00:00.000;3;5032;2;deleted
2020/05/25 00:00:00.000;3;5032;2;deleted
2020/05/26 00:00:00.000;3;5032;2;deleted
2020/05/27 00:00:00.000;3;5032;2;deleted
2020/05/28 00:00:00.000;3;5032;2;deleted
2020/05/29 00:00:00.000;3;5032;2;deleted
2020/05/30 00:00:00.000;3;5032;2;deleted
2020/05/31 00:00:00.000;3;5032;2;deleted
2020/06/01 00:00:00.000;3;5032;2;deleted
2020/06/02 00:00:00.000;3;5032;2;deleted
2020/06/03 00:00:00.000;3;5032;2;deleted
2020/06/04 00:00:00.000;3;5032;2;deleted
2020/01/22 00:00:00.000;1;5033;1;deleted
2020/01/23 00:00:00.000;2;5033;1;deleted
2020/01/24 00:00:00.000;5;5033;1;deleted
2020/01/25 00:00:00.000;11;5033;1;deleted
2020/01/26 00:00:00.000;16;5033;1;deleted
2020/01/27 00:00:00.000;26;5033;1;deleted
2020/01/28 00:00:00.000;44;5033;1;deleted
2020/01/29 00:00:00.000;55;5033;1;deleted
2020/01/30 00:00:00.000;70;5033;1;deleted
2020/01/31 00:00:00.000;83;5033;1;deleted
2020/02/01 00:00:00.000;93;5033;1;deleted
2020/02/02 00:00:00.000;105;5033;1;deleted
2020/02/03 00:00:00.000;117;5033;1;deleted
2020/02/04 00:00:00.000;122;5033;1;deleted
2020/02/05 00:00:00.000;128;5033;1;deleted
2020/02/06 00:00:00.000;133;5033;1;deleted
2020/02/07 00:00:00.000;138;5033;1;deleted
2020/02/08 00:00:00.000;138;5033;1;deleted
2020/02/09 00:00:00.000;141;5033;1;deleted
2020/02/10 00:00:00.000;149;5033;1;deleted
2020/02/11 00:00:00.000;153;5033;1;deleted
2020/02/12 00:00:00.000;154;5033;1;deleted
2020/02/13 00:00:00.000;156;5033;1;deleted
2020/02/14 00:00:00.000;162;5033;1;deleted
2020/02/15 00:00:00.000;168;5033;1;deleted
2020/02/16 00:00:00.000;171;5033;1;deleted
2020/02/17 00:00:00.000;171;5033;1;deleted
2020/02/18 00:00:00.000;172;5033;1;deleted
2020/02/19 00:00:00.000;172;5033;1;deleted
2020/02/20 00:00:00.000;174;5033;1;deleted
2020/02/21 00:00:00.000;174;5033;1;deleted
2020/02/22 00:00:00.000;174;5033;1;deleted
2020/02/23 00:00:00.000;174;5033;1;deleted
2020/02/24 00:00:00.000;174;5033;1;deleted
2020/02/25 00:00:00.000;174;5033;1;deleted
2020/02/26 00:00:00.000;174;5033;1;deleted
2020/02/27 00:00:00.000;174;5033;1;deleted
2020/02/28 00:00:00.000;174;5033;1;deleted
2020/02/29 00:00:00.000;174;5033;1;deleted
2020/03/01 00:00:00.000;174;5033;1;deleted
2020/03/02 00:00:00.000;174;5033;1;deleted
2020/03/03 00:00:00.000;174;5033;1;deleted
2020/03/04 00:00:00.000;174;5033;1;deleted
2020/03/05 00:00:00.000;174;5033;1;deleted
2020/03/06 00:00:00.000;174;5033;1;deleted
2020/03/07 00:00:00.000;174;5033;1;deleted
2020/03/08 00:00:00.000;174;5033;1;deleted
2020/03/09 00:00:00.000;174;5033;1;deleted
2020/03/10 00:00:00.000;174;5033;1;deleted
2020/03/11 00:00:00.000;174;5033;1;deleted
2020/03/12 00:00:00.000;174;5033;1;deleted
2020/03/13 00:00:00.000;174;5033;1;deleted
2020/03/14 00:00:00.000;174;5033;1;deleted
2020/03/15 00:00:00.000;174;5033;1;deleted
2020/03/16 00:00:00.000;176;5033;1;deleted
2020/03/17 00:00:00.000;176;5033;1;deleted
2020/03/18 00:00:00.000;176;5033;1;deleted
2020/03/19 00:00:00.000;176;5033;1;deleted
2020/03/20 00:00:00.000;176;5033;1;deleted
2020/03/21 00:00:00.000;176;5033;1;deleted
2020/03/22 00:00:00.000;176;5033;1;deleted
2020/03/23 00:00:00.000;176;5033;1;deleted
2020/03/24 00:00:00.000;176;5033;1;deleted
2020/03/25 00:00:00.000;176;5033;1;deleted
2020/03/26 00:00:00.000;178;5033;1;deleted
2020/03/27 00:00:00.000;180;5033;1;deleted
2020/03/28 00:00:00.000;180;5033;1;deleted
2020/03/29 00:00:00.000;180;5033;1;deleted
2020/03/30 00:00:00.000;180;5033;1;deleted
2020/03/31 00:00:00.000;182;5033;1;deleted
2020/04/01 00:00:00.000;182;5033;1;deleted
2020/04/02 00:00:00.000;183;5033;1;deleted
2020/04/03 00:00:00.000;184;5033;1;deleted
2020/04/04 00:00:00.000;184;5033;1;deleted
2020/04/05 00:00:00.000;184;5033;1;deleted
2020/04/06 00:00:00.000;184;5033;1;deleted
2020/04/07 00:00:00.000;184;5033;1;deleted
2020/04/08 00:00:00.000;184;5033;1;deleted
2020/04/09 00:00:00.000;184;5033;1;deleted
2020/04/10 00:00:00.000;184;5033;1;deleted
2020/04/11 00:00:00.000;184;5033;1;deleted
2020/04/12 00:00:00.000;184;5033;1;deleted
2020/04/13 00:00:00.000;184;5033;1;deleted
2020/04/14 00:00:00.000;184;5033;1;deleted
2020/04/15 00:00:00.000;184;5033;1;deleted
2020/04/16 00:00:00.000;184;5033;1;deleted
2020/04/17 00:00:00.000;184;5033;1;deleted
2020/04/18 00:00:00.000;184;5033;1;deleted
2020/04/19 00:00:00.000;184;5033;1;deleted
2020/04/20 00:00:00.000;184;5033;1;deleted
2020/04/21 00:00:00.000;184;5033;1;deleted
2020/04/22 00:00:00.000;184;5033;1;deleted
2020/04/23 00:00:00.000;184;5033;1;deleted
2020/04/24 00:00:00.000;185;5033;1;deleted
2020/04/25 00:00:00.000;185;5033;1;deleted
2020/04/26 00:00:00.000;185;5033;1;deleted
2020/04/27 00:00:00.000;185;5033;1;deleted
2020/04/28 00:00:00.000;185;5033;1;deleted
2020/04/29 00:00:00.000;185;5033;1;deleted
2020/04/30 00:00:00.000;185;5033;1;deleted
2020/05/01 00:00:00.000;185;5033;1;deleted
2020/05/02 00:00:00.000;185;5033;1;deleted
2020/05/03 00:00:00.000;185;5033;1;deleted
2020/05/04 00:00:00.000;185;5033;1;deleted
2020/05/05 00:00:00.000;185;5033;1;deleted
2020/05/06 00:00:00.000;185;5033;1;deleted
2020/05/07 00:00:00.000;185;5033;1;deleted
2020/05/08 00:00:00.000;185;5033;1;deleted
2020/05/09 00:00:00.000;185;5033;1;deleted
2020/05/10 00:00:00.000;185;5033;1;deleted
2020/05/11 00:00:00.000;185;5033;1;deleted
2020/05/12 00:00:00.000;185;5033;1;deleted
2020/05/13 00:00:00.000;185;5033;1;deleted
2020/05/14 00:00:00.000;185;5033;1;deleted
2020/05/15 00:00:00.000;185;5033;1;deleted
2020/05/16 00:00:00.000;185;5033;1;deleted
2020/05/17 00:00:00.000;185;5033;1;deleted
2020/05/18 00:00:00.000;185;5033;1;deleted
2020/05/19 00:00:00.000;185;5033;1;deleted
2020/05/20 00:00:00.000;185;5033;1;deleted
2020/05/21 00:00:00.000;185;5033;1;deleted
2020/05/22 00:00:00.000;185;5033;1;deleted
2020/05/23 00:00:00.000;185;5033;1;deleted
2020/05/24 00:00:00.000;185;5033;1;deleted
2020/05/25 00:00:00.000;185;5033;1;deleted
2020/05/26 00:00:00.000;185;5033;1;deleted
2020/05/27 00:00:00.000;185;5033;1;deleted
2020/05/28 00:00:00.000;185;5033;1;deleted
2020/05/29 00:00:00.000;185;5033;1;deleted
2020/05/30 00:00:00.000;185;5033;1;deleted
2020/05/31 00:00:00.000;185;5033;1;deleted
2020/06/01 00:00:00.000;185;5033;1;deleted
2020/06/02 00:00:00.000;185;5033;1;deleted
2020/06/03 00:00:00.000;185;5033;1;deleted
2020/06/04 00:00:00.000;185;5033;1;deleted
2020/01/22 00:00:00.000;0;5033;2;deleted
2020/01/23 00:00:00.000;0;5033;2;deleted
2020/01/24 00:00:00.000;0;5033;2;deleted
2020/01/25 00:00:00.000;0;5033;2;deleted
2020/01/26 00:00:00.000;0;5033;2;deleted
2020/01/27 00:00:00.000;0;5033;2;deleted
2020/01/28 00:00:00.000;0;5033;2;deleted
2020/01/29 00:00:00.000;0;5033;2;deleted
2020/01/30 00:00:00.000;0;5033;2;deleted
2020/01/31 00:00:00.000;0;5033;2;deleted
2020/02/01 00:00:00.000;0;5033;2;deleted
2020/02/02 00:00:00.000;0;5033;2;deleted
2020/02/03 00:00:00.000;0;5033;2;deleted
2020/02/04 00:00:00.000;0;5033;2;deleted
2020/02/05 00:00:00.000;0;5033;2;deleted
2020/02/06 00:00:00.000;0;5033;2;deleted
2020/02/07 00:00:00.000;0;5033;2;deleted
2020/02/08 00:00:00.000;0;5033;2;deleted
2020/02/09 00:00:00.000;0;5033;2;deleted
2020/02/10 00:00:00.000;0;5033;2;deleted
2020/02/11 00:00:00.000;0;5033;2;deleted
2020/02/12 00:00:00.000;0;5033;2;deleted
2020/02/13 00:00:00.000;0;5033;2;deleted
2020/02/14 00:00:00.000;0;5033;2;deleted
2020/02/15 00:00:00.000;0;5033;2;deleted
2020/02/16 00:00:00.000;0;5033;2;deleted
2020/02/17 00:00:00.000;0;5033;2;deleted
2020/02/18 00:00:00.000;0;5033;2;deleted
2020/02/19 00:00:00.000;1;5033;2;deleted
2020/02/20 00:00:00.000;2;5033;2;deleted
2020/02/21 00:00:00.000;2;5033;2;deleted
2020/02/22 00:00:00.000;2;5033;2;deleted
2020/02/23 00:00:00.000;2;5033;2;deleted
2020/02/24 00:00:00.000;2;5033;2;deleted
2020/02/25 00:00:00.000;2;5033;2;deleted
2020/02/26 00:00:00.000;2;5033;2;deleted
2020/02/27 00:00:00.000;2;5033;2;deleted
2020/02/28 00:00:00.000;2;5033;2;deleted
2020/02/29 00:00:00.000;2;5033;2;deleted
2020/03/01 00:00:00.000;2;5033;2;deleted
2020/03/02 00:00:00.000;2;5033;2;deleted
2020/03/03 00:00:00.000;2;5033;2;deleted
2020/03/04 00:00:00.000;2;5033;2;deleted
2020/03/05 00:00:00.000;2;5033;2;deleted
2020/03/06 00:00:00.000;2;5033;2;deleted
2020/03/07 00:00:00.000;2;5033;2;deleted
2020/03/08 00:00:00.000;2;5033;2;deleted
2020/03/09 00:00:00.000;2;5033;2;deleted
2020/03/10 00:00:00.000;2;5033;2;deleted
2020/03/11 00:00:00.000;2;5033;2;deleted
2020/03/12 00:00:00.000;2;5033;2;deleted
2020/03/13 00:00:00.000;2;5033;2;deleted
2020/03/14 00:00:00.000;2;5033;2;deleted
2020/03/15 00:00:00.000;2;5033;2;deleted
2020/03/16 00:00:00.000;2;5033;2;deleted
2020/03/17 00:00:00.000;2;5033;2;deleted
2020/03/18 00:00:00.000;2;5033;2;deleted
2020/03/19 00:00:00.000;2;5033;2;deleted
2020/03/20 00:00:00.000;2;5033;2;deleted
2020/03/21 00:00:00.000;2;5033;2;deleted
2020/03/22 00:00:00.000;2;5033;2;deleted
2020/03/23 00:00:00.000;2;5033;2;deleted
2020/03/24 00:00:00.000;2;5033;2;deleted
2020/03/25 00:00:00.000;2;5033;2;deleted
2020/03/26 00:00:00.000;2;5033;2;deleted
2020/03/27 00:00:00.000;2;5033;2;deleted
2020/03/28 00:00:00.000;2;5033;2;deleted
2020/03/29 00:00:00.000;2;5033;2;deleted
2020/03/30 00:00:00.000;2;5033;2;deleted
2020/03/31 00:00:00.000;2;5033;2;deleted
2020/04/01 00:00:00.000;2;5033;2;deleted
2020/04/02 00:00:00.000;2;5033;2;deleted
2020/04/03 00:00:00.000;2;5033;2;deleted
2020/04/04 00:00:00.000;2;5033;2;deleted
2020/04/05 00:00:00.000;2;5033;2;deleted
2020/04/06 00:00:00.000;2;5033;2;deleted
2020/04/07 00:00:00.000;2;5033;2;deleted
2020/04/08 00:00:00.000;2;5033;2;deleted
2020/04/09 00:00:00.000;2;5033;2;deleted
2020/04/10 00:00:00.000;2;5033;2;deleted
2020/04/11 00:00:00.000;2;5033;2;deleted
2020/04/12 00:00:00.000;2;5033;2;deleted
2020/04/13 00:00:00.000;2;5033;2;deleted
2020/04/14 00:00:00.000;2;5033;2;deleted
2020/04/15 00:00:00.000;2;5033;2;deleted
2020/04/16 00:00:00.000;2;5033;2;deleted
2020/04/17 00:00:00.000;2;5033;2;deleted
2020/04/18 00:00:00.000;2;5033;2;deleted
2020/04/19 00:00:00.000;2;5033;2;deleted
2020/04/20 00:00:00.000;2;5033;2;deleted
2020/04/21 00:00:00.000;2;5033;2;deleted
2020/04/22 00:00:00.000;2;5033;2;deleted
2020/04/23 00:00:00.000;2;5033;2;deleted
2020/04/24 00:00:00.000;2;5033;2;deleted
2020/04/25 00:00:00.000;2;5033;2;deleted
2020/04/26 00:00:00.000;2;5033;2;deleted
2020/04/27 00:00:00.000;2;5033;2;deleted
2020/04/28 00:00:00.000;2;5033;2;deleted
2020/04/29 00:00:00.000;2;5033;2;deleted
2020/04/30 00:00:00.000;2;5033;2;deleted
2020/05/01 00:00:00.000;2;5033;2;deleted
2020/05/02 00:00:00.000;2;5033;2;deleted
2020/05/03 00:00:00.000;2;5033;2;deleted
2020/05/04 00:00:00.000;2;5033;2;deleted
2020/05/05 00:00:00.000;2;5033;2;deleted
2020/05/06 00:00:00.000;2;5033;2;deleted
2020/05/07 00:00:00.000;2;5033;2;deleted
2020/05/08 00:00:00.000;2;5033;2;deleted
2020/05/09 00:00:00.000;2;5033;2;deleted
2020/05/10 00:00:00.000;2;5033;2;deleted
2020/05/11 00:00:00.000;2;5033;2;deleted
2020/05/12 00:00:00.000;2;5033;2;deleted
2020/05/13 00:00:00.000;2;5033;2;deleted
2020/05/14 00:00:00.000;2;5033;2;deleted
2020/05/15 00:00:00.000;2;5033;2;deleted
2020/05/16 00:00:00.000;2;5033;2;deleted
2020/05/17 00:00:00.000;2;5033;2;deleted
2020/05/18 00:00:00.000;2;5033;2;deleted
2020/05/19 00:00:00.000;2;5033;2;deleted
2020/05/20 00:00:00.000;2;5033;2;deleted
2020/05/21 00:00:00.000;2;5033;2;deleted
2020/05/22 00:00:00.000;2;5033;2;deleted
2020/05/23 00:00:00.000;2;5033;2;deleted
2020/05/24 00:00:00.000;2;5033;2;deleted
2020/05/25 00:00:00.000;2;5033;2;deleted
2020/05/26 00:00:00.000;2;5033;2;deleted
2020/05/27 00:00:00.000;2;5033;2;deleted
2020/05/28 00:00:00.000;2;5033;2;deleted
2020/05/29 00:00:00.000;2;5033;2;deleted
2020/05/30 00:00:00.000;2;5033;2;deleted
2020/05/31 00:00:00.000;2;5033;2;deleted
2020/06/01 00:00:00.000;2;5033;2;deleted
2020/06/02 00:00:00.000;2;5033;2;deleted
2020/06/03 00:00:00.000;2;5033;2;deleted
2020/06/04 00:00:00.000;2;5033;2;deleted
2020/01/22 00:00:00.000;10;5034;1;deleted
2020/01/23 00:00:00.000;27;5034;1;deleted
2020/01/24 00:00:00.000;43;5034;1;deleted
2020/01/25 00:00:00.000;62;5034;1;deleted
2020/01/26 00:00:00.000;104;5034;1;deleted
2020/01/27 00:00:00.000;128;5034;1;deleted
2020/01/28 00:00:00.000;173;5034;1;deleted
2020/01/29 00:00:00.000;296;5034;1;deleted
2020/01/30 00:00:00.000;428;5034;1;deleted
2020/01/31 00:00:00.000;538;5034;1;deleted
2020/02/01 00:00:00.000;599;5034;1;deleted
2020/02/02 00:00:00.000;661;5034;1;deleted
2020/02/03 00:00:00.000;724;5034;1;deleted
2020/02/04 00:00:00.000;829;5034;1;deleted
2020/02/05 00:00:00.000;895;5034;1;deleted
2020/02/06 00:00:00.000;954;5034;1;deleted
2020/02/07 00:00:00.000;1006;5034;1;deleted
2020/02/08 00:00:00.000;1048;5034;1;deleted
2020/02/09 00:00:00.000;1075;5034;1;deleted
2020/02/10 00:00:00.000;1092;5034;1;deleted
2020/02/11 00:00:00.000;1117;5034;1;deleted
2020/02/12 00:00:00.000;1131;5034;1;deleted
2020/02/13 00:00:00.000;1145;5034;1;deleted
2020/02/14 00:00:00.000;1155;5034;1;deleted
2020/02/15 00:00:00.000;1162;5034;1;deleted
2020/02/16 00:00:00.000;1167;5034;1;deleted
2020/02/17 00:00:00.000;1171;5034;1;deleted
2020/02/18 00:00:00.000;1172;5034;1;deleted
2020/02/19 00:00:00.000;1174;5034;1;deleted
2020/02/20 00:00:00.000;1175;5034;1;deleted
2020/02/21 00:00:00.000;1203;5034;1;deleted
2020/02/22 00:00:00.000;1205;5034;1;deleted
