Tipo,Cantidad,Fecha,Pais,Estado
Confirmed,937,5-31-2020,China,Jiangxi
Confirmed,1019,5-31-2020,China,Hunan
Confirmed,76,5-31-2020,China,Xinjiang
Confirmed,653,5-31-2020,China,Jiangsu
Confirmed,169,5-31-2020,China,Hainan
Confirmed,76,06-01-20,China,Xinjiang
Confirmed,235,06-01-20,China,Inner Mongolia
Confirmed,149,06-01-20,China,Liaoning
Confirmed,593,06-01-20,China,Beijing
Confirmed,185,06-01-20,China,Yunnan
Confirmed,653,06-01-20,China,Jiangsu
Confirmed,45,06-01-20,China,Macau
Confirmed,1596,06-01-20,China,Guangdong
Confirmed,155,06-01-20,China,Jilin
Confirmed,1019,06-01-20,China,Hunan
Confirmed,68135,06-01-20,China,Hubei
Confirmed,1087,06-01-20,China,Hong Kong
Confirmed,1276,06-01-20,China,Henan
Confirmed,577,06-01-20,China,Sichuan
Confirmed,139,06-01-20,China,Gansu
Confirmed,1268,06-01-20,China,Zhejiang
Confirmed,198,06-01-20,China,Shanxi
Confirmed,309,06-01-20,China,Shaanxi
Confirmed,192,06-01-20,China,Tianjin
Confirmed,18,06-01-20,China,Qinghai
Confirmed,579,06-01-20,China,Chongqing
Confirmed,1,06-01-20,China,Tibet
Confirmed,673,06-01-20,China,Shanghai
Confirmed,792,06-01-20,China,Shandong
Confirmed,169,06-01-20,China,Hainan
Confirmed,147,06-01-20,China,Guizhou
Confirmed,358,06-01-20,China,Fujian
Confirmed,75,06-01-20,China,Ningxia
Confirmed,991,06-01-20,China,Anhui
Confirmed,328,06-01-20,China,Hebei
Confirmed,937,06-01-20,China,Jiangxi
Confirmed,945,06-01-20,China,Heilongjiang
Confirmed,254,06-01-20,China,Guangxi
Confirmed,945,06-02-20,China,Heilongjiang
Confirmed,169,06-02-20,China,Hainan
Confirmed,1,06-02-20,China,Tibet
Confirmed,792,06-02-20,China,Shandong
Confirmed,1093,06-02-20,China,Hong Kong
Confirmed,991,06-02-20,China,Anhui
Confirmed,937,06-02-20,China,Jiangxi
Confirmed,192,06-02-20,China,Tianjin
Confirmed,1276,06-02-20,China,Henan
Confirmed,579,06-02-20,China,Chongqing
Confirmed,328,06-02-20,China,Hebei
Confirmed,358,06-02-20,China,Fujian
Confirmed,198,06-02-20,China,Shanxi
Confirmed,139,06-02-20,China,Gansu
Confirmed,18,06-02-20,China,Qinghai
Confirmed,45,06-02-20,China,Macau
Confirmed,149,06-02-20,China,Liaoning
Confirmed,147,06-02-20,China,Guizhou
Confirmed,653,06-02-20,China,Jiangsu
Confirmed,75,06-02-20,China,Ningxia
Confirmed,1268,06-02-20,China,Zhejiang
Confirmed,673,06-02-20,China,Shanghai
Confirmed,254,06-02-20,China,Guangxi
Confirmed,76,06-02-20,China,Xinjiang
Confirmed,185,06-02-20,China,Yunnan
Confirmed,1019,06-02-20,China,Hunan
Confirmed,68135,06-02-20,China,Hubei
Confirmed,309,06-02-20,China,Shaanxi
Confirmed,577,06-02-20,China,Sichuan
Confirmed,593,06-02-20,China,Beijing
Confirmed,1597,06-02-20,China,Guangdong
Confirmed,155,06-02-20,China,Jilin
Confirmed,235,06-02-20,China,Inner Mongolia
Confirmed,235,06-03-20,China,Inner Mongolia
Confirmed,1598,06-03-20,China,Guangdong
Confirmed,169,06-03-20,China,Hainan
Confirmed,149,06-03-20,China,Liaoning
Confirmed,792,06-03-20,China,Shandong
Confirmed,594,06-03-20,China,Beijing
Confirmed,932,06-03-20,China,Jiangxi
Confirmed,68135,06-03-20,China,Hubei
Confirmed,328,06-03-20,China,Hebei
Confirmed,673,06-03-20,China,Shanghai
Confirmed,1276,06-03-20,China,Henan
Confirmed,577,06-03-20,China,Sichuan
Confirmed,579,06-03-20,China,Chongqing
Confirmed,139,06-03-20,China,Gansu
Confirmed,147,06-03-20,China,Guizhou
Confirmed,45,06-03-20,China,Macau
Confirmed,155,06-03-20,China,Jilin
Confirmed,1,06-03-20,China,Tibet
Confirmed,75,06-03-20,China,Ningxia
Confirmed,1093,06-03-20,China,Hong Kong
Confirmed,18,06-03-20,China,Qinghai
Confirmed,254,06-03-20,China,Guangxi
Confirmed,192,06-03-20,China,Tianjin
Confirmed,309,06-03-20,China,Shaanxi
Confirmed,198,06-03-20,China,Shanxi
Confirmed,76,06-03-20,China,Xinjiang
Confirmed,1268,06-03-20,China,Zhejiang
Confirmed,185,06-03-20,China,Yunnan
Confirmed,991,06-03-20,China,Anhui
Confirmed,947,06-03-20,China,Heilongjiang
Confirmed,653,06-03-20,China,Jiangsu
Confirmed,358,06-03-20,China,Fujian
Confirmed,1019,06-03-20,China,Hunan
Confirmed,309,06-04-20,China,Shaanxi
Confirmed,155,06-04-20,China,Jilin
Confirmed,1099,06-04-20,China,Hong Kong
Confirmed,68135,06-04-20,China,Hubei
Confirmed,947,06-04-20,China,Heilongjiang
Confirmed,1598,06-04-20,China,Guangdong
Confirmed,1,06-04-20,China,Tibet
Confirmed,147,06-04-20,China,Guizhou
Confirmed,792,06-04-20,China,Shandong
Confirmed,45,06-04-20,China,Macau
Confirmed,192,06-04-20,China,Tianjin
Confirmed,677,06-04-20,China,Shanghai
Confirmed,139,06-04-20,China,Gansu
Confirmed,578,06-04-20,China,Sichuan
Confirmed,932,06-04-20,China,Jiangxi
Confirmed,358,06-04-20,China,Fujian
Confirmed,169,06-04-20,China,Hainan
Confirmed,1019,06-04-20,China,Hunan
Confirmed,76,06-04-20,China,Xinjiang
Confirmed,254,06-04-20,China,Guangxi
Confirmed,18,06-04-20,China,Qinghai
Confirmed,198,06-04-20,China,Shanxi
Confirmed,328,06-04-20,China,Hebei
Confirmed,1276,06-04-20,China,Henan
Confirmed,1268,06-04-20,China,Zhejiang
Confirmed,991,06-04-20,China,Anhui
Confirmed,594,06-04-20,China,Beijing
Confirmed,579,06-04-20,China,Chongqing
Confirmed,653,06-04-20,China,Jiangsu
Confirmed,75,06-04-20,China,Ningxia
Confirmed,235,06-04-20,China,Inner Mongolia
Confirmed,185,06-04-20,China,Yunnan
Confirmed,149,06-04-20,China,Liaoning
Deaths,0,1-22-2020,China,Hainan
Deaths,0,1-22-2020,China,Jiangsu
Deaths,0,1-22-2020,China,Hunan
Deaths,0,1-22-2020,China,Zhejiang
Deaths,0,1-22-2020,China,Henan
Deaths,0,1-22-2020,China,Yunnan
Deaths,0,1-22-2020,China,Jiangxi
Deaths,0,1-22-2020,China,Shaanxi
Deaths,0,1-22-2020,China,Guangdong
Deaths,0,1-22-2020,China,Hebei
Deaths,0,1-22-2020,China,Liaoning
Deaths,0,1-22-2020,China,Fujian
Deaths,0,1-22-2020,China,Jilin
Deaths,0,1-22-2020,China,Guizhou
Deaths,0,1-22-2020,China,Shanghai
Deaths,0,1-22-2020,China,Tianjin
Deaths,0,1-22-2020,China,Xinjiang
Deaths,0,1-22-2020,China,Sichuan
Deaths,0,1-22-2020,China,Heilongjiang
Deaths,17,1-22-2020,China,Hubei
Deaths,0,1-22-2020,China,Gansu
Deaths,0,1-22-2020,China,Macau
Deaths,0,1-22-2020,China,Shandong
Deaths,0,1-22-2020,China,Ningxia
Deaths,0,1-22-2020,China,Hong Kong
Deaths,0,1-22-2020,China,Chongqing
Deaths,0,1-22-2020,China,Qinghai
Deaths,0,1-22-2020,China,Inner Mongolia
Deaths,0,1-22-2020,China,Anhui
Deaths,0,1-22-2020,China,Guangxi
Deaths,0,1-22-2020,China,Beijing
Deaths,0,1-22-2020,China,Tibet
Deaths,0,1-22-2020,China,Shanxi
Deaths,0,1-23-2020,China,Qinghai
Deaths,17,1-23-2020,China,Hubei
Deaths,0,1-23-2020,China,Hunan
Deaths,0,1-23-2020,China,Beijing
Deaths,0,1-23-2020,China,Guangxi
Deaths,0,1-23-2020,China,Tianjin
Deaths,0,1-23-2020,China,Gansu
Deaths,0,1-23-2020,China,Chongqing
Deaths,0,1-23-2020,China,Hong Kong
Deaths,0,1-23-2020,China,Heilongjiang
Deaths,0,1-23-2020,China,Ningxia
Deaths,0,1-23-2020,China,Liaoning
Deaths,0,1-23-2020,China,Jilin
Deaths,0,1-23-2020,China,Jiangsu
Deaths,0,1-23-2020,China,Shanxi
Deaths,0,1-23-2020,China,Zhejiang
Deaths,1,1-23-2020,China,Hebei
Deaths,0,1-23-2020,China,Fujian
Deaths,0,1-23-2020,China,Hainan
Deaths,0,1-23-2020,China,Jiangxi
Deaths,0,1-23-2020,China,Inner Mongolia
Deaths,0,1-23-2020,China,Xinjiang
Deaths,0,1-23-2020,China,Macau
Deaths,0,1-23-2020,China,Guangdong
Deaths,0,1-23-2020,China,Anhui
Deaths,0,1-23-2020,China,Henan
Deaths,0,1-23-2020,China,Guizhou
Deaths,0,1-23-2020,China,Shandong
Deaths,0,1-23-2020,China,Sichuan
Deaths,0,1-23-2020,China,Tibet
Deaths,0,1-23-2020,China,Yunnan
Deaths,0,1-23-2020,China,Shanghai
Deaths,0,1-23-2020,China,Shaanxi
Deaths,0,1-24-2020,China,Shanghai
Deaths,0,1-24-2020,China,Tibet
Deaths,0,1-24-2020,China,Sichuan
Deaths,0,1-24-2020,China,Macau
Deaths,0,1-24-2020,China,Qinghai
Deaths,0,1-24-2020,China,Guangdong
Deaths,0,1-24-2020,China,Guangxi
Deaths,0,1-24-2020,China,Jilin
Deaths,0,1-24-2020,China,Jiangxi
Deaths,0,1-24-2020,China,Henan
Deaths,0,1-24-2020,China,Shaanxi
Deaths,0,1-24-2020,China,Beijing
Deaths,0,1-24-2020,China,Jiangsu
Deaths,0,1-24-2020,China,Hunan
Deaths,0,1-24-2020,China,Hong Kong
Deaths,0,1-24-2020,China,Ningxia
Deaths,0,1-24-2020,China,Guizhou
Deaths,0,1-24-2020,China,Fujian
Deaths,0,1-24-2020,China,Chongqing
Deaths,0,1-24-2020,China,Zhejiang
Deaths,1,1-24-2020,China,Hebei
Deaths,0,1-24-2020,China,Yunnan
Deaths,24,1-24-2020,China,Hubei
Deaths,0,1-24-2020,China,Inner Mongolia
Deaths,0,1-24-2020,China,Hainan
Deaths,1,1-24-2020,China,Heilongjiang
Deaths,0,1-24-2020,China,Gansu
Deaths,0,1-24-2020,China,Tianjin
Deaths,0,1-24-2020,China,Shanxi
Deaths,0,1-24-2020,China,Anhui
Deaths,0,1-24-2020,China,Xinjiang
Deaths,0,1-24-2020,China,Liaoning
Deaths,0,1-24-2020,China,Shandong
Deaths,0,1-25-2020,China,Henan
Deaths,0,1-25-2020,China,Jiangsu
Deaths,0,1-25-2020,China,Inner Mongolia
Deaths,0,1-25-2020,China,Beijing
Deaths,0,1-25-2020,China,Jilin
Deaths,0,1-25-2020,China,Fujian
Deaths,0,1-25-2020,China,Xinjiang
Deaths,0,1-25-2020,China,Yunnan
Deaths,0,1-25-2020,China,Jiangxi
Deaths,1,1-25-2020,China,Heilongjiang
Deaths,0,1-25-2020,China,Shandong
Deaths,0,1-25-2020,China,Liaoning
Deaths,0,1-25-2020,China,Chongqing
Deaths,0,1-25-2020,China,Gansu
Deaths,0,1-25-2020,China,Guangdong
Deaths,1,1-25-2020,China,Hebei
Deaths,0,1-25-2020,China,Shaanxi
Deaths,0,1-25-2020,China,Tianjin
Deaths,0,1-25-2020,China,Guizhou
Deaths,0,1-25-2020,China,Hainan
Deaths,0,1-25-2020,China,Anhui
Deaths,40,1-25-2020,China,Hubei
Deaths,0,1-25-2020,China,Hong Kong
Deaths,0,1-25-2020,China,Ningxia
Deaths,0,1-25-2020,China,Shanghai
Deaths,0,1-25-2020,China,Tibet
Deaths,0,1-25-2020,China,Sichuan
Deaths,0,1-25-2020,China,Zhejiang
Deaths,0,1-25-2020,China,Hunan
Deaths,0,1-25-2020,China,Macau
Deaths,0,1-25-2020,China,Qinghai
Deaths,0,1-25-2020,China,Shanxi
Deaths,0,1-25-2020,China,Guangxi
Deaths,52,1-26-2020,China,Hubei
Deaths,1,1-26-2020,China,Henan
Deaths,0,1-26-2020,China,Shanxi
Deaths,0,1-26-2020,China,Shandong
Deaths,0,1-26-2020,China,Qinghai
Deaths,0,1-26-2020,China,Guangdong
Deaths,0,1-26-2020,China,Hong Kong
Deaths,0,1-26-2020,China,Jiangsu
Deaths,0,1-26-2020,China,Liaoning
Deaths,0,1-26-2020,China,Tianjin
Deaths,0,1-26-2020,China,Sichuan
Deaths,0,1-26-2020,China,Gansu
Deaths,0,1-26-2020,China,Anhui
Deaths,0,1-26-2020,China,Inner Mongolia
Deaths,0,1-26-2020,China,Shaanxi
Deaths,0,1-26-2020,China,Zhejiang
Deaths,0,1-26-2020,China,Xinjiang
Deaths,0,1-26-2020,China,Yunnan
Deaths,0,1-26-2020,China,Macau
Deaths,0,1-26-2020,China,Guangxi
Deaths,1,1-26-2020,China,Shanghai
Deaths,0,1-26-2020,China,Beijing
Deaths,0,1-26-2020,China,Jilin
Deaths,0,1-26-2020,China,Hunan
Deaths,0,1-26-2020,China,Guizhou
Deaths,0,1-26-2020,China,Hainan
Deaths,0,1-26-2020,China,Tibet
Deaths,0,1-26-2020,China,Ningxia
Deaths,0,1-26-2020,China,Jiangxi
Deaths,1,1-26-2020,China,Hebei
Deaths,0,1-26-2020,China,Chongqing
Deaths,1,1-26-2020,China,Heilongjiang
Deaths,0,1-26-2020,China,Fujian
Deaths,0,1-27-2020,China,Guizhou
Deaths,0,1-27-2020,China,Shanxi
Deaths,0,1-27-2020,China,Fujian
Deaths,1,1-27-2020,China,Heilongjiang
Deaths,0,1-27-2020,China,Gansu
Deaths,0,1-27-2020,China,Anhui
Deaths,0,1-27-2020,China,Guangxi
Deaths,0,1-27-2020,China,Jiangxi
Deaths,0,1-27-2020,China,Shaanxi
Deaths,0,1-27-2020,China,Hong Kong
Deaths,0,1-27-2020,China,Liaoning
Deaths,0,1-27-2020,China,Ningxia
Deaths,0,1-27-2020,China,Inner Mongolia
Deaths,0,1-27-2020,China,Zhejiang
Deaths,1,1-27-2020,China,Hainan
Deaths,0,1-27-2020,China,Yunnan
Deaths,0,1-27-2020,China,Macau
Deaths,0,1-27-2020,China,Jiangsu
Deaths,1,1-27-2020,China,Henan
Deaths,76,1-27-2020,China,Hubei
Deaths,0,1-27-2020,China,Jilin
Deaths,0,1-27-2020,China,Hunan
Deaths,1,1-27-2020,China,Shanghai
Deaths,0,1-27-2020,China,Tianjin
Deaths,0,1-27-2020,China,Guangdong
Deaths,0,1-27-2020,China,Tibet
Deaths,0,1-27-2020,China,Sichuan
Deaths,0,1-27-2020,China,Qinghai
Deaths,0,1-27-2020,China,Shandong
Deaths,1,1-27-2020,China,Beijing
Deaths,1,1-27-2020,China,Hebei
Deaths,0,1-27-2020,China,Chongqing
Deaths,0,1-27-2020,China,Xinjiang
Deaths,0,1-28-2020,China,Fujian
Deaths,0,1-28-2020,China,Hong Kong
Deaths,0,1-28-2020,China,Guangdong
Deaths,0,1-28-2020,China,Liaoning
Deaths,1,1-28-2020,China,Heilongjiang
Deaths,0,1-28-2020,China,Shandong
Deaths,0,1-28-2020,China,Ningxia
Deaths,0,1-28-2020,China,Qinghai
Deaths,0,1-28-2020,China,Chongqing
Deaths,0,1-28-2020,China,Jiangxi
Deaths,0,1-28-2020,China,Guizhou
Deaths,0,1-28-2020,China,Gansu
Deaths,0,1-28-2020,China,Macau
Deaths,0,1-28-2020,China,Anhui
Deaths,0,1-28-2020,China,Tibet
Deaths,0,1-28-2020,China,Shanxi
Deaths,0,1-28-2020,China,Inner Mongolia
Deaths,0,1-28-2020,China,Tianjin
Deaths,0,1-28-2020,China,Zhejiang
Deaths,1,1-28-2020,China,Henan
Deaths,0,1-28-2020,China,Shaanxi
Deaths,0,1-28-2020,China,Jilin
Deaths,0,1-28-2020,China,Yunnan
Deaths,1,1-28-2020,China,Hebei
Deaths,1,1-28-2020,China,Hainan
Deaths,0,1-28-2020,China,Xinjiang
Deaths,0,1-28-2020,China,Hunan
Deaths,0,1-28-2020,China,Sichuan
Deaths,1,1-28-2020,China,Beijing
Deaths,0,1-28-2020,China,Jiangsu
Deaths,0,1-28-2020,China,Guangxi
Deaths,1,1-28-2020,China,Shanghai
Deaths,125,1-28-2020,China,Hubei
Deaths,0,1-29-2020,China,Ningxia
Deaths,0,1-29-2020,China,Guangxi
Deaths,0,1-29-2020,China,Jiangxi
Deaths,1,1-29-2020,China,Shanghai
Deaths,0,1-29-2020,China,Shandong
Deaths,125,1-29-2020,China,Hubei
Deaths,1,1-29-2020,China,Heilongjiang
Deaths,0,1-29-2020,China,Yunnan
Deaths,0,1-29-2020,China,Tibet
Deaths,2,1-29-2020,China,Henan
Deaths,1,1-29-2020,China,Hebei
Deaths,0,1-29-2020,China,Chongqing
Deaths,0,1-29-2020,China,Guangdong
Deaths,0,1-29-2020,China,Tianjin
Deaths,0,1-29-2020,China,Fujian
Deaths,0,1-29-2020,China,Liaoning
Deaths,0,1-29-2020,China,Gansu
Deaths,0,1-29-2020,China,Shaanxi
Deaths,0,1-29-2020,China,Shanxi
Deaths,0,1-29-2020,China,Zhejiang
Deaths,0,1-29-2020,China,Guizhou
Deaths,0,1-29-2020,China,Inner Mongolia
Deaths,0,1-29-2020,China,Qinghai
Deaths,0,1-29-2020,China,Macau
Deaths,0,1-29-2020,China,Xinjiang
Deaths,1,1-29-2020,China,Beijing
Deaths,0,1-29-2020,China,Hunan
Deaths,0,1-29-2020,China,Hong Kong
Deaths,0,1-29-2020,China,Jilin
Deaths,0,1-29-2020,China,Jiangsu
Deaths,0,1-29-2020,China,Anhui
Deaths,1,1-29-2020,China,Hainan
Deaths,1,1-29-2020,China,Sichuan
Deaths,0,1-30-2020,China,Hunan
Deaths,0,1-30-2020,China,Liaoning
Deaths,0,1-30-2020,China,Shandong
Deaths,0,1-30-2020,China,Jiangsu
Deaths,0,1-30-2020,China,Tianjin
Deaths,0,1-30-2020,China,Inner Mongolia
Deaths,0,1-30-2020,China,Jilin
Deaths,0,1-30-2020,China,Chongqing
Deaths,0,1-30-2020,China,Guizhou
Deaths,1,1-30-2020,China,Shanghai
Deaths,0,1-30-2020,China,Jiangxi
Deaths,0,1-30-2020,China,Zhejiang
Deaths,1,1-30-2020,China,Hainan
Deaths,2,1-30-2020,China,Henan
Deaths,1,1-30-2020,China,Sichuan
Deaths,0,1-30-2020,China,Gansu
Deaths,0,1-30-2020,China,Tibet
Deaths,162,1-30-2020,China,Hubei
Deaths,1,1-30-2020,China,Hebei
Deaths,0,1-30-2020,China,Yunnan
Deaths,2,1-30-2020,China,Heilongjiang
Deaths,0,1-30-2020,China,Guangxi
Deaths,0,1-30-2020,China,Xinjiang
Deaths,0,1-30-2020,China,Qinghai
Deaths,0,1-30-2020,China,Guangdong
Deaths,0,1-30-2020,China,Shaanxi
Deaths,1,1-30-2020,China,Beijing
Deaths,0,1-30-2020,China,Shanxi
Deaths,0,1-30-2020,China,Macau
Deaths,0,1-30-2020,China,Ningxia
Deaths,0,1-30-2020,China,Anhui
Deaths,0,1-30-2020,China,Fujian
Deaths,0,1-30-2020,China,Hong Kong
Deaths,0,1-31-2020,China,Macau
Deaths,0,1-31-2020,China,Guangdong
Deaths,0,1-31-2020,China,Yunnan
Deaths,1,1-31-2020,China,Hebei
Deaths,1,1-31-2020,China,Shanghai
Deaths,0,1-31-2020,China,Jiangxi
Deaths,0,1-31-2020,China,Jilin
Deaths,1,1-31-2020,China,Sichuan
Deaths,0,1-31-2020,China,Shaanxi
Deaths,0,1-31-2020,China,Inner Mongolia
Deaths,0,1-31-2020,China,Hunan
Deaths,0,1-31-2020,China,Shanxi
Deaths,0,1-31-2020,China,Guangxi
Deaths,0,1-31-2020,China,Fujian
Deaths,0,1-31-2020,China,Hong Kong
Deaths,1,1-31-2020,China,Hainan
Deaths,0,1-31-2020,China,Tianjin
Deaths,2,1-31-2020,China,Henan
Deaths,0,1-31-2020,China,Chongqing
Deaths,0,1-31-2020,China,Shandong
Deaths,0,1-31-2020,China,Anhui
Deaths,0,1-31-2020,China,Tibet
Deaths,0,1-31-2020,China,Qinghai
Deaths,0,1-31-2020,China,Gansu
Deaths,204,1-31-2020,China,Hubei
Deaths,0,1-31-2020,China,Xinjiang
Deaths,0,1-31-2020,China,Zhejiang
Deaths,0,1-31-2020,China,Ningxia
Deaths,2,1-31-2020,China,Heilongjiang
Deaths,0,1-31-2020,China,Guizhou
Deaths,0,1-31-2020,China,Jiangsu
Deaths,1,1-31-2020,China,Beijing
Deaths,0,1-31-2020,China,Liaoning
Deaths,0,02-01-20,China,Inner Mongolia
Deaths,0,02-01-20,China,Jiangxi
Deaths,0,02-01-20,China,Ningxia
Deaths,0,02-01-20,China,Shanxi
Deaths,2,02-01-20,China,Heilongjiang
Deaths,0,02-01-20,China,Fujian
Deaths,0,02-01-20,China,Jiangsu
Deaths,249,02-01-20,China,Hubei
Deaths,0,02-01-20,China,Hunan
Deaths,1,02-01-20,China,Shanghai
Deaths,0,02-01-20,China,Jilin
Deaths,1,02-01-20,China,Chongqing
Deaths,0,02-01-20,China,Tianjin
Deaths,1,02-01-20,China,Hebei
Deaths,1,02-01-20,China,Hainan
Deaths,0,02-01-20,China,Macau
Deaths,0,02-01-20,China,Zhejiang
Deaths,0,02-01-20,China,Tibet
Deaths,0,02-01-20,China,Liaoning
Deaths,0,02-01-20,China,Xinjiang
Deaths,0,02-01-20,China,Gansu
Deaths,0,02-01-20,China,Guizhou
Deaths,2,02-01-20,China,Henan
Deaths,0,02-01-20,China,Yunnan
Deaths,0,02-01-20,China,Guangxi
Deaths,0,02-01-20,China,Hong Kong
Deaths,0,02-01-20,China,Anhui
Deaths,0,02-01-20,China,Shandong
Deaths,1,02-01-20,China,Beijing
Deaths,0,02-01-20,China,Qinghai
Deaths,0,02-01-20,China,Shaanxi
Deaths,1,02-01-20,China,Sichuan
Deaths,0,02-01-20,China,Guangdong
Deaths,1,02-02-20,China,Shanghai
Deaths,1,02-02-20,China,Sichuan
Deaths,1,02-02-20,China,Hebei
Deaths,0,02-02-20,China,Jiangxi
Deaths,0,02-02-20,China,Hunan
Deaths,0,02-02-20,China,Shaanxi
Deaths,0,02-02-20,China,Yunnan
Deaths,350,02-02-20,China,Hubei
Deaths,1,02-02-20,China,Beijing
Deaths,0,02-02-20,China,Guizhou
Deaths,0,02-02-20,China,Macau
Deaths,0,02-02-20,China,Shandong
Deaths,0,02-02-20,China,Jilin
Deaths,0,02-02-20,China,Gansu
Deaths,0,02-02-20,China,Tibet
Deaths,0,02-02-20,China,Ningxia
Deaths,1,02-02-20,China,Hainan
Deaths,0,02-02-20,China,Jiangsu
Deaths,2,02-02-20,China,Heilongjiang
Deaths,2,02-02-20,China,Chongqing
Deaths,0,02-02-20,China,Anhui
Deaths,2,02-02-20,China,Henan
Deaths,0,02-02-20,China,Zhejiang
Deaths,0,02-02-20,China,Xinjiang
Deaths,0,02-02-20,China,Shanxi
Deaths,0,02-02-20,China,Guangdong
Deaths,0,02-02-20,China,Inner Mongolia
Deaths,0,02-02-20,China,Liaoning
Deaths,0,02-02-20,China,Hong Kong
Deaths,0,02-02-20,China,Qinghai
Deaths,0,02-02-20,China,Tianjin
Deaths,0,02-02-20,China,Fujian
Deaths,0,02-02-20,China,Guangxi
Deaths,0,02-03-20,China,Xinjiang
Deaths,0,02-03-20,China,Shaanxi
Deaths,0,02-03-20,China,Hunan
Deaths,0,02-03-20,China,Jiangsu
Deaths,1,02-03-20,China,Hebei
Deaths,1,02-03-20,China,Hainan
Deaths,1,02-03-20,China,Sichuan
Deaths,0,02-03-20,China,Shandong
Deaths,0,02-03-20,China,Guizhou
Deaths,0,02-03-20,China,Gansu
Deaths,0,02-03-20,China,Jiangxi
Deaths,0,02-03-20,China,Liaoning
Deaths,0,02-03-20,China,Anhui
Deaths,1,02-03-20,China,Shanghai
Deaths,0,02-03-20,China,Inner Mongolia
Deaths,0,02-03-20,China,Tianjin
Deaths,0,02-03-20,China,Shanxi
Deaths,2,02-03-20,China,Henan
Deaths,0,02-03-20,China,Yunnan
Deaths,0,02-03-20,China,Qinghai
Deaths,0,02-03-20,China,Guangxi
Deaths,1,02-03-20,China,Beijing
Deaths,0,02-03-20,China,Hong Kong
Deaths,0,02-03-20,China,Macau
Deaths,0,02-03-20,China,Fujian
Deaths,414,02-03-20,China,Hubei
Deaths,0,02-03-20,China,Guangdong
Deaths,0,02-03-20,China,Jilin
Deaths,0,02-03-20,China,Tibet
Deaths,2,02-03-20,China,Heilongjiang
Deaths,0,02-03-20,China,Zhejiang
Deaths,0,02-03-20,China,Ningxia
Deaths,2,02-03-20,China,Chongqing
Deaths,1,02-04-20,China,Sichuan
Deaths,0,02-04-20,China,Fujian
Deaths,0,02-04-20,China,Zhejiang
Deaths,0,02-04-20,China,Shandong
Deaths,1,02-04-20,China,Hebei
Deaths,0,02-04-20,China,Shaanxi
Deaths,0,02-04-20,China,Jiangsu
Deaths,0,02-04-20,China,Tibet
Deaths,1,02-04-20,China,Hainan
Deaths,2,02-04-20,China,Henan
Deaths,0,02-04-20,China,Liaoning
Deaths,1,02-04-20,China,Beijing
Deaths,0,02-04-20,China,Anhui
Deaths,0,02-04-20,China,Gansu
Deaths,0,02-04-20,China,Qinghai
Deaths,0,02-04-20,China,Guizhou
Deaths,0,02-04-20,China,Yunnan
Deaths,0,02-04-20,China,Xinjiang
Deaths,0,02-04-20,China,Hunan
Deaths,2,02-04-20,China,Chongqing
Deaths,479,02-04-20,China,Hubei
Deaths,0,02-04-20,China,Guangxi
Deaths,0,02-04-20,China,Jiangxi
Deaths,0,02-04-20,China,Guangdong
Deaths,0,02-04-20,China,Ningxia
Deaths,1,02-04-20,China,Hong Kong
Deaths,1,02-04-20,China,Shanghai
Deaths,0,02-04-20,China,Shanxi
Deaths,0,02-04-20,China,Tianjin
Deaths,0,02-04-20,China,Macau
Deaths,0,02-04-20,China,Inner Mongolia
Deaths,2,02-04-20,China,Heilongjiang
Deaths,0,02-04-20,China,Jilin
Deaths,0,02-05-20,China,Tibet
Deaths,1,02-05-20,China,Guizhou
Deaths,0,02-05-20,China,Zhejiang
Deaths,1,02-05-20,China,Beijing
Deaths,0,02-05-20,China,Ningxia
Deaths,1,02-05-20,China,Tianjin
Deaths,0,02-05-20,China,Shandong
Deaths,0,02-05-20,China,Guangdong
Deaths,0,02-05-20,China,Yunnan
Deaths,2,02-05-20,China,Chongqing
Deaths,0,02-05-20,China,Anhui
Deaths,0,02-05-20,China,Macau
Deaths,0,02-05-20,China,Shaanxi
Deaths,0,02-05-20,China,Shanxi
Deaths,0,02-05-20,China,Hunan
Deaths,2,02-05-20,China,Henan
Deaths,0,02-05-20,China,Xinjiang
Deaths,0,02-05-20,China,Jiangxi
Deaths,1,02-05-20,China,Hebei
Deaths,1,02-05-20,China,Hainan
Deaths,0,02-05-20,China,Guangxi
Deaths,1,02-05-20,China,Shanghai
Deaths,0,02-05-20,China,Liaoning
Deaths,1,02-05-20,China,Hong Kong
Deaths,0,02-05-20,China,Qinghai
Deaths,0,02-05-20,China,Inner Mongolia
Deaths,0,02-05-20,China,Jiangsu
Deaths,549,02-05-20,China,Hubei
Deaths,0,02-05-20,China,Jilin
Deaths,2,02-05-20,China,Heilongjiang
Deaths,1,02-05-20,China,Sichuan
Deaths,0,02-05-20,China,Gansu
Deaths,0,02-05-20,China,Fujian
Deaths,0,02-06-20,China,Hunan
Deaths,1,02-06-20,China,Hong Kong
Deaths,2,02-06-20,China,Chongqing
Deaths,0,02-06-20,China,Xinjiang
Deaths,0,02-06-20,China,Fujian
Deaths,3,02-06-20,China,Heilongjiang
Deaths,0,02-06-20,China,Ningxia
Deaths,1,02-06-20,China,Hainan
Deaths,0,02-06-20,China,Guangxi
Deaths,1,02-06-20,China,Guizhou
Deaths,0,02-06-20,China,Tibet
Deaths,0,02-06-20,China,Zhejiang
Deaths,1,02-06-20,China,Tianjin
